id1,used,used2,id,id2,name,date_,nocollared,season,how_obtain,confidence,packid,pack,disthha,easting,northing,distacc,wolfwin,sheepwi,goatwin,elkwint,moosewi,deerwin,elevati,landcov,rowid_,value,count,habitattyp,AlpineHerb,AlpineShrub,BurnForest,BurnGrassland,BurnShrub,ClosedConifer,Cloud,Herbaceous,MixedForest,ModerateConifer,OpenConifer,RockIce,Shrub,Water,burn
1066,0,0,0,0,0,,0,,0,0,0,Bow valley,954.83,562583,5688927,954.83,4,1,4,4,5,4,1622,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,1,1,25,968,44,2/18/02,1,winter,2,1,2,Bow valley,660.68,586500,5673200,660.68,5,3,1,5,5,5,1402,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1046,0,0,0,0,0,,0,,0,0,0,Bow valley,1802.5,566772,5682077,1489.46,4,1,4,4,5,4,1795,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
917,0,0,0,0,0,,0,,0,0,0,Bow valley,0,599952,5660866,0,3,3,1,3,4,3,1972,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
533,0,0,0,0,0,,0,,0,0,0,Bow valley,67.08,569538,5682724,0,4,1,1,3,5,4,1463,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
579,0,0,0,0,0,,0,,0,0,0,Bow valley,349.86,587711,5670258,349.86,4,4,3,4,4,4,1521,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1091,0,0,0,0,0,,0,,0,0,0,Bow valley,512.64,572684,5678473,512.64,4,3,1,4,5,4,1585,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1321,0,0,0,0,0,,0,,0,0,0,Bow valley,14556.06,574744,5728306,2240.18,3,5,5,3,3,1,2531,15,6,15,309468,Alpine Herb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0,0,0,0,0,,0,,0,0,0,Bow valley,1142.37,570086,5679902,989.55,4,1,1,3,4,4,1688,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
248,1,1,250,1537,63,2/19/03,1,winter,2,1,2,Bow valley,234.31,569300,5685200,234.31,4,3,1,4,5,4,1546,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
462,0,0,0,0,0,,0,,0,0,0,Bow valley,2535.13,583296,5671909,2535.13,4,4,3,4,4,4,1962,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
845,0,0,0,0,0,,0,,0,0,0,Bow valley,3242.36,576689,5674551,3242.36,3,5,6,3,3,3,2181,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1309,0,0,0,0,0,,0,,0,0,0,Bow valley,1103.09,563494,5701552,1103.09,1,1,4,1,1,1,2602,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
681,0,0,0,0,0,,0,,0,0,0,Bow valley,134.16,591681,5668405,134.16,5,4,3,4,5,5,1402,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
995,0,0,0,0,0,,0,,0,0,0,Bow valley,0,597499,5663746,0,3,3,1,3,4,3,1950,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
290,1,1,293,1712,87,2/9/05,1,winter,2,1,2,Bow valley,510.88,591400,5668800,510.88,5,4,3,4,5,5,1402,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1053,0,0,0,0,0,,0,,0,0,0,Bow valley,450,577941,5679824,450,4,3,1,4,4,4,1502,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
836,0,0,0,0,0,,0,,0,0,0,Bow valley,907.96,576716,5677929,907.96,5,3,3,3,4,5,1694,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
652,0,0,0,0,0,,0,,0,0,0,Bow valley,0,598936,5662862,0,3,3,1,3,4,3,1844,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1403,0,0,0,0,0,,0,,0,0,0,Bow valley,6218.4,581802,5736939,2605.17,0,0,0,0,0,0,2441,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1075,0,0,0,0,0,,0,,0,0,0,Bow valley,2774.31,582993,5671698,2774.31,3,3,4,1,4,1,2140,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
960,0,0,0,0,0,,0,,0,0,0,Bow valley,644.13,561583,5694424,644.13,5,4,1,5,5,4,1579,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1039,0,0,0,0,0,,0,,0,0,0,Bow valley,1532.64,587494,5667127,1532.64,1,1,4,1,1,1,2324,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
565,0,0,0,0,0,,0,,0,0,0,Bow valley,42.43,587738,5669113,42.43,4,3,1,4,4,4,1570,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165,1,1,167,1317,63,11/12/02,1,winter,2,1,2,Bow valley,108.17,580100,5678500,108.17,5,3,3,5,5,4,1433,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1388,0,0,0,0,0,,0,,0,0,0,Bow valley,6931.49,566921,5719411,6092.66,1,1,3,1,1,1,2302,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,1,1,91,1037,44,2/13/02,1,winter,2,1,2,Bow valley,150,588900,5671350,150,5,1,1,5,6,4,1402,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
971,0,0,0,0,0,,0,,0,0,0,Bow valley,94.87,569317,5684518,94.87,4,3,1,4,5,4,1519,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
189,1,1,191,1368,63,12/27/02,1,winter,2,1,2,Bow valley,442.94,586300,5673900,442.94,5,3,1,5,5,5,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1237,0,0,0,0,0,,0,,0,0,0,Bow valley,0,572750,5682371,0,4,1,3,4,4,4,1456,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
635,0,0,0,0,0,,0,,0,0,0,Bow valley,123.69,586904,5674024,123.69,5,3,1,5,5,5,1404,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
272,1,1,275,1694,87,1/2/05,1,winter,2,2,2,Bow valley,67.08,596000,5668800,67.08,5,4,1,4,4,5,1408,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
269,1,1,272,1691,87,12/7/04,1,winter,2,1,2,Bow valley,0,592100,5665300,0,4,4,3,4,4,4,1539,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
273,1,1,276,1695,87,1/6/05,1,winter,2,1,2,Bow valley,480,594900,5669000,480,5,3,1,5,5,5,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,1,1,52,995,44,1/24/02,1,winter,2,2,2,Bow valley,216.33,580000,5677300,216.33,5,3,1,5,5,5,1420,9,7,9,64429,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,1,1,140,1086,44,4/5/02,1,winter,2,1,2,Bow valley,216.33,586500,5674000,216.33,5,3,1,5,5,5,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,1,1,234,1476,63,3/21/03,1,winter,2,1,2,Bow valley,30,594700,5669900,30,6,6,1,6,4,6,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
948,0,0,0,0,0,,0,,0,0,0,Bow valley,3539.75,576136,5674903,3539.75,4,4,4,3,1,5,2260,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
277,1,1,280,1699,87,1/17/05,1,winter,2,1,2,Bow valley,445.98,584700,5675000,445.98,5,3,1,5,5,5,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
598,0,0,0,0,0,,0,,0,0,0,Bow valley,60,575762,5680903,60,4,3,1,4,4,4,1532,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
915,0,0,0,0,0,,0,,0,0,0,Bow valley,517.88,575267,5678773,517.88,4,3,1,4,5,4,1500,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1326,0,0,0,0,0,,0,,0,0,0,Bow valley,4385.03,589086,5724329,2466.03,1,1,4,1,1,1,2385,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
289,1,1,292,1711,87,2/5/05,1,winter,2,1,2,Bow valley,390,577900,5678950,390,4,1,1,4,4,4,1433,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
281,1,1,284,1703,87,1/29/05,1,winter,2,1,2,Bow valley,318.9,585500,5673800,318.9,5,3,1,5,5,5,1405,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
52,1,1,54,997,44,11/22/01,1,winter,2,1,2,Bow valley,30,574300,5681150,30,4,1,3,4,5,3,1443,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
283,1,1,286,1705,87,1/31/05,1,winter,2,1,2,Bow valley,516.14,595300,5669200,516.14,5,3,1,5,5,5,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1334,0,0,0,0,0,,0,,0,0,0,Bow valley,10905.2,566832,5729288,3392.65,1,1,4,1,1,1,2433,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284,1,1,287,1706,87,2/6/05,1,winter,2,1,2,Bow valley,570,583100,5677700,570,5,1,1,4,4,4,1613,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,1,1,180,1331,63,11/24/02,1,winter,2,1,2,Bow valley,30,584650,5675700,30,5,1,1,4,3,6,1406,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753,0,0,0,0,0,,0,,0,0,0,Bow valley,863.77,572442,5684590,863.77,4,5,5,4,3,4,1990,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,1,1,169,1319,63,11/9/02,1,winter,2,1,2,Bow valley,192.09,565100,5688300,192.09,1,1,1,1,1,1,1494,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
500,0,0,0,0,0,,0,,0,0,0,Bow valley,295.47,570781,5683689,295.47,4,4,3,4,4,4,1526,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,1,1,290,1709,87,2/3/05,1,winter,2,1,2,Bow valley,30,569700,5683800,30,4,1,3,4,4,4,1463,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60,1,1,62,1006,44,2/2/02,1,winter,2,1,2,Bow valley,30,582950,5676250,30,5,1,1,4,3,6,1443,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1327,0,0,0,0,0,,0,,0,0,0,Bow valley,10398.75,577471,5740178,1747.48,0,0,0,0,0,0,2660,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
576,0,0,0,0,0,,0,,0,0,0,Bow valley,174.93,576162,5679317,174.93,4,1,3,4,5,3,1433,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
646,0,0,0,0,0,,0,,0,0,0,Bow valley,150,560468,5693270,150,4,3,1,4,4,4,1527,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
255,1,1,257,1544,63,2/22/03,1,winter,2,1,2,Bow valley,150,586800,5674258,150,5,3,1,5,5,5,1413,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
32,1,1,32,975,44,2/22/02,1,winter,2,2,2,Bow valley,150,575500,5680500,150,4,1,3,4,4,4,1459,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
774,0,0,0,0,0,,0,,0,0,0,Bow valley,301.5,595067,5668782,301.5,7,7,7,7,7,7,1401,9,7,9,64429,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
546,0,0,0,0,0,,0,,0,0,0,Bow valley,0,595725,5662554,0,1,1,4,1,1,1,2613,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
879,0,0,0,0,0,,0,,0,0,0,Bow valley,0,596430,5662638,0,1,1,4,1,1,1,2235,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1305,0,0,0,0,0,,0,,0,0,0,Bow valley,10471.42,579406,5709468,2915.1,1,1,4,1,1,1,2439,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1033,0,0,0,0,0,,0,,0,0,0,Bow valley,576.28,580579,5680493,576.28,5,5,5,5,4,5,1817,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
307,1,1,310,1729,87,4/2/05,1,winter,2,2,2,Bow valley,450,574700,5682000,450,4,4,3,4,4,4,1627,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,,0,,0,0,0,Bow valley,2736.42,584232,5670616,2736.42,4,5,6,3,3,4,2402,15,6,15,309468,Alpine Herb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,0,0,0,0,0,,0,,0,0,0,Bow valley,8389.92,577251,5712727,4601.26,1,1,4,1,1,1,2576,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1276,0,0,0,0,0,,0,,0,0,0,Bow valley,6673.9,587940,5712542,1116.47,4,6,5,4,3,3,2245,16,16,16,148034,Alpine Shrub,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,0,0,0,0,0,,0,,0,0,0,Bow valley,3386.15,575863,5674676,3386.15,3,1,1,3,3,3,2200,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1011,0,0,0,0,0,,0,,0,0,0,Bow valley,30,558332,5695670,30,4,3,3,4,4,4,1563,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,,0,,0,0,0,Bow valley,300,576094,5682676,300,4,4,3,4,4,4,1975,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
154,1,1,156,1102,44,4/14/02,1,winter,2,1,2,Bow valley,420,579300,5679400,420,4,1,3,4,4,4,1433,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
756,0,0,0,0,0,,0,,0,0,0,Bow valley,2763.42,575261,5674889,2763.42,4,3,1,4,6,4,2154,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1101,0,0,0,0,0,,0,,0,0,0,Bow valley,0,600644,5660156,0,3,3,1,3,4,3,1893,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
616,0,0,0,0,0,,0,,0,0,0,Bow valley,1284.06,597668,5666409,254.56,4,3,3,4,5,4,1574,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
748,0,0,0,0,0,,0,,0,0,0,Bow valley,1061.51,561452,5695391,1061.51,4,3,1,4,5,4,1659,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
891,0,0,0,0,0,,0,,0,0,0,Bow valley,123.69,585749,5674965,123.69,6,1,3,6,4,6,1410,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1,1,30,973,44,1/26/02,1,winter,2,1,2,Bow valley,391.15,587700,5671860,391.15,5,3,1,5,5,5,1402,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1110,0,0,0,0,0,,0,,0,0,0,Bow valley,1098.59,585860,5676082,759.54,5,4,3,5,4,5,1518,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,,0,,0,0,0,Bow valley,180,559627,5694628,150,4,1,1,3,5,4,1520,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
421,0,0,0,0,0,,0,,0,0,0,Bow valley,0,597911,5662954,0,3,5,6,3,3,3,2163,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1312,0,0,0,0,0,,0,,0,0,0,Bow valley,7183.61,572850,5717148,30,4,3,3,4,5,4,1887,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1244,0,0,0,0,0,,0,,0,0,0,Bow valley,4286.22,584247,5736231,426.38,0,0,0,0,0,0,2313,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
767,0,0,0,0,0,,0,,0,0,0,Bow valley,174.93,587748,5672971,174.93,5,1,1,5,3,5,1420,12,15,12,227876,Burn-Forest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
44,1,1,44,987,44,2/27/02,1,winter,2,1,2,Bow valley,276.59,573450,5681500,276.59,4,1,1,4,4,4,1440,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
980,0,0,0,0,0,,0,,0,0,0,Bow valley,3247.21,577034,5674668,3247.21,3,4,3,3,4,3,2091,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
460,0,0,0,0,0,,0,,0,0,0,Bow valley,1800,581367,5671508,1800,3,6,5,3,1,3,2523,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
306,1,1,309,1728,87,3/31/05,1,winter,2,2,2,Bow valley,67.08,584050,5675970,67.08,5,1,1,4,3,6,1442,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
171,1,1,173,1323,63,11/14/02,1,winter,2,1,2,Bow valley,90,589100,5671100,90,5,1,1,5,6,4,1404,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1323,0,0,0,0,0,,0,,0,0,0,Bow valley,1710,593470,5728865,1689.62,0,0,0,0,0,0,1871,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
770,0,0,0,0,0,,0,,0,0,0,Bow valley,241.87,572639,5682126,241.87,4,1,1,4,4,4,1446,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
801,0,0,0,0,0,,0,,0,0,0,Bow valley,30,589236,5671234,30,5,1,1,5,3,5,1418,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102,1,1,104,1050,44,3/14/02,1,winter,2,1,2,Bow valley,60,584600,5675600,60,6,5,1,6,1,6,1402,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1041,0,0,0,0,0,,0,,0,0,0,Bow valley,573.15,574254,5683806,573.15,3,5,6,3,3,3,2414,16,16,16,148034,Alpine Shrub,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
445,0,0,0,0,0,,0,,0,0,0,Bow valley,1781.91,590197,5672896,1781.91,3,5,6,3,3,3,2274,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1400,0,0,0,0,0,,0,,0,0,0,Bow valley,6555.74,572247,5700755,2133.38,1,1,1,1,1,1,2503,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1355,0,0,0,0,0,,0,,0,0,0,Bow valley,12224.73,580084,5716284,1209.34,1,1,4,1,1,1,2787,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
559,0,0,0,0,0,,0,,0,0,0,Bow valley,1173.46,589552,5672615,1173.46,4,5,5,4,3,4,2090,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
313,1,1,316,1735,87,3/9/05,1,winter,2,1,2,Bow valley,234.31,585750,5675100,234.31,5,3,1,5,5,5,1415,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185,1,1,187,1364,63,12/24/02,1,winter,1,1,2,Bow valley,445.98,579581,5677791,445.98,4,1,1,4,4,4,1431,7,11,7,189881,Herbaceous,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
775,0,0,0,0,0,,0,,0,0,0,Bow valley,1770,572921,5685622,1770,1,1,1,1,1,1,2653,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1146,0,0,0,0,0,,0,,0,0,0,Bow valley,1265.7,563930,5691979,1265.7,4,3,1,4,5,4,1589,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
657,0,0,0,0,0,,0,,0,0,0,Bow valley,123.69,577301,5678526,123.69,4,5,5,4,3,4,1467,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,1,1,40,983,44,3/3/02,1,winter,2,1,2,Bow valley,174.93,584800,5676050,150,5,1,1,4,3,6,1415,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,1,1,41,984,44,3/6/02,1,winter,2,1,2,Bow valley,276.59,589400,5669300,276.59,5,4,3,4,5,5,1402,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,1,24,967,44,2/16/02,1,winter,2,1,2,Bow valley,510,588050,5673130,510,6,1,3,6,3,6,1494,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
729,0,0,0,0,0,,0,,0,0,0,Bow valley,1500,568548,5687179,1500,4,3,1,4,5,4,1628,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1055,0,0,0,0,0,,0,,0,0,0,Bow valley,152.97,566063,5687037,152.97,4,1,1,4,4,4,1494,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
103,1,1,105,1051,44,3/13/02,1,winter,2,1,2,Bow valley,60,584600,5675600,60,6,5,1,6,1,6,1402,5,9,5,89214,Mixed forest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1341,0,0,0,0,0,,0,,0,0,0,Bow valley,150,559167,5713589,94.87,4,1,3,4,4,4,1806,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1358,0,0,0,0,0,,0,,0,0,0,Bow valley,496.59,565690,5707766,496.59,1,1,4,1,1,1,2407,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
745,0,0,0,0,0,,0,,0,0,0,Bow valley,134.16,575955,5683860,134.16,3,4,4,3,3,3,2085,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
984,0,0,0,0,0,,0,,0,0,0,Bow valley,0,596391,5664238,0,4,4,3,4,4,4,2163,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
471,0,0,0,0,0,,0,,0,0,0,Bow valley,0,583319,5676937,0,5,1,1,4,3,6,1473,8,12,8,341073,Shrub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,1,1,43,986,44,2/28/02,1,winter,2,1,2,Bow valley,174.93,577200,5678950,174.93,4,1,3,4,5,3,1433,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,0,0,0,0,0,,0,,0,0,0,Bow valley,1176.14,584152,5673016,1176.14,4,4,3,4,4,4,1641,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
723,0,0,0,0,0,,0,,0,0,0,Bow valley,1236.93,579681,5680186,1236.93,4,4,3,4,4,4,1558,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
816,0,0,0,0,0,,0,,0,0,0,Bow valley,818.84,560136,5691332,818.84,4,3,1,4,5,4,1714,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1390,0,0,0,0,0,,0,,0,0,0,Bow valley,3937.32,588104,5724965,1408.72,1,1,4,1,1,1,2086,13,4,13,37597,Burn-Grassland,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
721,0,0,0,0,0,,0,,0,0,0,Bow valley,1200,577410,5680633,1200,4,3,1,4,5,4,1692,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,1,1,160,1252,63,10/18/02,1,winter,2,1,2,Bow valley,335.41,581430,5676400,335.41,5,3,1,5,5,5,1420,1,1,1,463198,Open Conifer,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1150,0,0,0,0,0,,0,,0,0,0,Bow valley,1471.22,598910,5665255,108.17,4,4,3,4,4,4,1641,3,3,3,1145298,Closed Conifer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21,1,1,21,964,44,2/19/02,1,winter,2,1,2,Bow valley,120,577000,5679350,120,4,1,3,4,5,3,1433,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45,1,1,47,990,44,1/19/02,1,winter,2,1,2,Bow valley,362.49,582400,5675900,362.49,5,3,1,5,5,5,1426,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249,1,1,251,1538,63,2/17/03,1,winter,2,2,2,Bow valley,330,583460,5676500,330,5,1,1,4,3,6,1438,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
738,0,0,0,0,0,,0,,0,0,0,Bow valley,3361.74,582754,5670769,3361.74,3,6,5,3,1,3,2380,10,13,10,3254214,Rock-Ice,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1153,0,0,0,0,0,,0,,0,0,0,Bow valley,228.47,584892,5673646,228.47,5,4,1,5,5,4,1442,2,2,2,1862186,Moderate Conifer,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
