"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","DistFromHighHumanAccess2","landcover16","EASTING","NORTHING","pack","used","usedFactor"
5,5,5,3,1,5,1425.0737777777,303.252131852248,159.125213623047,2,585650,5675250,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,193.272949948802,30.2760524749756,2,586550,5673930,"Bow Valley",1,"1"
4,4,4,1,3,4,1433,435.223684606606,323.972991943359,1,579300,5679400,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,167.413440466858,17.0089225769043,2,590880,5668450,"Bow Valley",1,"1"
6,3,6,1,3,6,1569.24711111047,165.918568125378,46.6703338623047,3,590075,5670600,"Bow Valley",1,"1"
6,3,4,1,1,5,1442.40622222187,235.226445229766,124.442207336426,3,581900,5677200,"Bow Valley",1,"1"
5,5,5,3,1,5,1420,328.910335755186,153.290176391602,1,581430,5676400,"Bow Valley",1,"1"
4,4,4,4,3,4,1661.87377777781,385.255570672788,379.991424560547,3,592500,5665500,"Bow Valley",1,"1"
4,4,4,1,1,5,1619.56666666641,793.151050238935,565.968322753906,2,581900,5678000,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,526.002747583362,353.714904785156,1,588850,5670300,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,374.039241253652,160.534927368164,2,586500,5673700,"Bow Valley",1,"1"
4,4,3,1,1,4,1811.07333333309,528.184399752405,383.793365478516,3,568600,5678700,"Bow Valley",1,"1"
4,4,4,1,1,4,1443.21999999994,67.5113664661284,31.0400447845459,8,574700,5680700,"Bow Valley",1,"1"
4,5,5,3,3,5,1433,115.164087714772,33.6858978271484,8,580100,5678500,"Bow Valley",1,"1"
4,4,4,1,1,4,1438.58622222212,168.500757750776,0,2,574700,5680600,"Bow Valley",1,"1"
1,1,1,1,1,1,1494,189.487380073766,0,2,565100,5688300,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,320.62374658565,0,1,574450,5680600,"Bow Valley",1,"1"
5,6,6,1,1,6,1402,190.450772545703,19.9805469512939,2,593470,5669550,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,252.586559533142,347.152069091797,5,584300,5675400,"Bow Valley",1,"1"
4,6,5,1,1,5,1404.68666666667,94.455824447672,160.150741577148,5,589100,5671100,"Bow Valley",1,"1"
6,3,4,1,1,5,1436.80622222205,8.52360412042671,30.1297912597656,3,583900,5676600,"Bow Valley",1,"1"
6,3,4,1,1,5,1436.80622222205,8.52360412042671,30.1297912597656,3,583900,5676600,"Bow Valley",1,"1"
6,1,6,5,1,6,1427.43288888872,80.374802945335,301.822021484375,12,585000,5676200,"Bow Valley",1,"1"
6,3,4,1,1,5,1408.84666666661,20.3159666419961,123.928550720215,10,584850,5675800,"Bow Valley",1,"1"
4,6,5,1,1,5,1402,181.905590670469,55.1171798706055,2,588600,5671600,"Bow Valley",1,"1"
4,5,4,3,1,4,1526.30666666679,300.967086138911,236.587249755859,2,568950,5685650,"Bow Valley",1,"1"
6,3,4,1,1,5,1407.91333333315,23.8047225996683,20.5720806121826,5,584650,5675700,"Bow Valley",1,"1"
4,5,5,4,1,5,1494.21999999994,64.7275672957172,51.0549392700195,8,568550,5685470,"Bow Valley",1,"1"
6,3,4,1,1,5,1469.96044444399,4.06295541271485,20.5227565765381,3,582315,5677080,"Bow Valley",1,"1"
7,7,7,7,7,7,1403.58622222212,9.68403335800394,0,2,589700,5670400,"Bow Valley",1,"1"
4,5,4,3,1,4,1578.59999999981,440.202995246434,153.789749145508,3,575200,5681500,"Bow Valley",1,"1"
4,4,4,1,3,4,1484.9066666666,63.4065745841059,0,2,568400,5685200,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,417.666222575942,190.359878540039,2,586200,5674050,"Bow Valley",1,"1"
4,4,4,1,1,4,1431,476.118338986262,323.319458007812,7,579581,5677791,"Bow Valley",1,"1"
4,4,4,1,1,4,1431,560.663379407331,413.319458007812,7,579600,5677900,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,151.3415898572,56.7247734069824,2,587800,5672100,"Bow Valley",1,"1"
4,6,5,1,1,5,1402,196.07740111434,213.81965637207,2,588200,5671800,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,441.598966735329,235.576095581055,2,586300,5673900,"Bow Valley",1,"1"
3,5,4,1,3,4,1433,12.5865595331416,0,1,576878,5679496,"Bow Valley",1,"1"
3,5,4,1,3,4,1554,,,2,603733,5656997,"Bow Valley",1,"1"
4,5,4,3,1,4,1622.9204444443,281.993666137859,1385.63000488281,2,566300,5690000,"Bow Valley",1,"1"
4,4,4,4,3,4,1461.33955555532,166.756199570242,179.867523193359,2,573600,5682000,"Bow Valley",1,"1"
5,3,5,1,1,5,1412.9066666666,315.80334842591,279.305206298828,2,585200,5675700,"Bow Valley",1,"1"
5,4,4,4,1,5,1409.62000000012,17.4134404668584,0,2,594750,5668375,"Bow Valley",1,"1"
3,5,4,1,3,4,1433,89.5034352571814,0,2,576400,5679300,"Bow Valley",1,"1"
5,5,5,3,1,5,1429.21999999994,548.876716130715,345.830383300781,1,580300,5677600,"Bow Valley",1,"1"
5,5,5,3,1,5,1433,8.52360412042671,24.7596302032471,2,580391,5678412,"Bow Valley",1,"1"
3,5,4,1,3,4,1444.58622222212,8.52360412042671,80.1752548217773,8,574600,5680900,"Bow Valley",1,"1"
5,5,5,3,1,5,1447.87999999975,644.231746490086,489.789855957031,2,586050,5675400,"Bow Valley",1,"1"
4,4,4,1,1,4,1443,233.612856153105,111.021102905273,2,573100,5681900,"Bow Valley",1,"1"
4,5,5,3,3,5,1433,23.8047225996683,0,1,579800,5678850,"Bow Valley",1,"1"
6,4,6,1,3,6,1402,115.164087714772,123.348121643066,2,585300,5674950,"Bow Valley",1,"1"
5,3,5,1,1,5,1402,102.98244806327,146.668426513672,2,588250,5671900,"Bow Valley",1,"1"
6,1,6,5,1,6,1405.68666666667,244.738670593481,183.587448120117,12,585100,5675600,"Bow Valley",1,"1"
6,3,4,1,1,5,1405.06666666654,20.3159666419961,59.3532066345215,2,584800,5675700,"Bow Valley",1,"1"
5,5,4,4,3,5,1402,223.238987698472,429.948333740234,3,591700,5669100,"Bow Valley",1,"1"
6,3,6,1,3,6,1621.83333333258,284.060897412456,237.022689819336,2,590200,5670700,"Bow Valley",1,"1"
6,3,4,1,1,5,1491.05377777739,227.413440466858,103.101593017578,3,583600,5677050,"Bow Valley",1,"1"
4,4,4,1,1,4,1520,147.37688663113,0,1,560900,5693600,"Bow Valley",1,"1"
4,5,4,3,1,4,1613,161.145660407495,346.475250244141,2,558750,5697800,"Bow Valley",1,"1"
4,5,4,3,1,4,1493.37999999988,137.413440466858,157.982437133789,1,570500,5683600,"Bow Valley",1,"1"
5,5,5,3,1,5,1434.03333333314,300.967086138911,105.907150268555,12,587500,5673700,"Bow Valley",1,"1"
6,3,4,1,1,5,1520.08044444398,212.245087034876,54.8675498962402,1,584000,5676800,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,413.056908121555,367.191864013672,2,586750,5673350,"Bow Valley",1,"1"
5,5,5,3,1,5,1402.16711111109,100.01950744765,160.075500488281,2,590100,5669800,"Bow Valley",1,"1"
6,3,6,1,3,6,1535.99955555488,290.575875336212,228.838851928711,12,589500,5671300,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,209.148987970743,7.75129699707031,2,578000,5679100,"Bow Valley",1,"1"
6,1,6,5,1,6,1409.53333333327,71.1241402666747,295.513488769531,7,585000,5675875,"Bow Valley",1,"1"
6,4,6,6,1,6,1437.6204444438,5.6210779452891,99.9483489990234,7,591164,5669422,"Bow Valley",1,"1"
4,6,5,1,1,5,1402,598.231387710315,364.170593261719,7,590200,5669200,"Bow Valley",1,"1"
6,3,4,1,1,5,1445.57333333296,5.6210779452891,66.1553497314453,2,583685,5676810,"Bow Valley",1,"1"
4,4,4,4,3,4,1509.16622222255,301.602024905529,340.601898193359,2,593500,5667600,"Bow Valley",1,"1"
5,5,4,4,3,5,1402,103.998907577666,0,2,592150,5668000,"Bow Valley",1,"1"
3,5,4,1,3,4,1446.75333333321,5.6210779452891,52.7966575622559,8,573375,5681950,"Bow Valley",1,"1"
4,4,4,1,1,4,1520,27.9095144816908,0,9,560750,5694350,"Bow Valley",1,"1"
5,6,6,1,1,6,1402,350.941561833276,192.190521240234,2,593400,5668670,"Bow Valley",1,"1"
5,6,6,1,1,6,1402,154.668746314209,11.8458185195923,2,593075,5669100,"Bow Valley",1,"1"
5,3,5,1,1,5,1529.0071111109,308.992328617696,236.547409057617,12,589700,5670900,"Bow Valley",1,"1"
6,3,6,1,3,6,1490.19333333283,248.700867902924,191.031219482422,12,589000,5671900,"Bow Valley",1,"1"
4,5,5,3,1,5,1524.68666666667,,,2,603720,5660100,"Bow Valley",1,"1"
6,4,6,6,1,6,1402,4.06295541271485,23.653528213501,2,594700,5669900,"Bow Valley",1,"1"
4,4,4,1,3,4,1492.21999999994,148.856058484104,0,2,568700,5685100,"Bow Valley",1,"1"
5,5,5,3,1,5,1432,533.858057053976,329.442108154297,2,579800,5678200,"Bow Valley",1,"1"
4,6,5,1,1,5,1402,463.514515080143,303.409881591797,5,588300,5671450,"Bow Valley",1,"1"
4,5,5,4,1,5,1464.54622222243,165.918568125378,197.998764038086,2,583100,5674632,"Bow Valley",1,"1"
6,3,4,1,1,5,1440.29955555564,128.812389805435,0,2,584050,5676050,"Bow Valley",1,"1"
4,5,4,3,1,4,1606.74622222206,177.41602895338,1291.35107421875,2,565100,5690800,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,17.4134404668584,0,1,576998,5679468,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,237.059716650407,429.948333740234,3,591300,5669100,"Bow Valley",1,"1"
4,4,4,1,1,4,1473.31333333333,252.932088284033,0,2,568300,5684700,"Bow Valley",1,"1"
3,5,4,1,3,4,1433,67.5113664661284,0,8,576600,5679500,"Bow Valley",1,"1"
5,6,6,1,1,6,1402,159.819239305874,191.932205200195,2,592600,5668700,"Bow Valley",1,"1"
4,4,4,1,3,4,1462.84666666661,19.8905687136943,0,2,571537,5682950,"Bow Valley",1,"1"
5,3,5,1,1,5,1414.54044444442,250.239413739,352.710418701172,2,585200,5675800,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,257.498147393285,220.852111816406,2,586800,5673500,"Bow Valley",1,"1"
5,5,4,4,3,5,1402,380.385142234858,332.762390136719,2,589200,5669700,"Bow Valley",1,"1"
4,5,4,3,1,4,1548.27288888878,252.932088284033,141.0400390625,2,569300,5685200,"Bow Valley",1,"1"
6,3,4,1,1,5,1435.9262222223,282.586559533142,244.227462768555,3,583460,5676500,"Bow Valley",1,"1"
4,5,5,4,1,5,1506.9204444443,197.413440466858,280.225463867188,2,568500,5685750,"Bow Valley",1,"1"
6,3,4,1,1,5,1404.70044444436,19.8905687136943,98.136848449707,8,584850,5675700,"Bow Valley",1,"1"
6,4,6,6,1,6,1598.48044444349,327.72239891444,530.051635742188,8,593025,5670075,"Bow Valley",1,"1"
5,3,5,1,1,5,1419.9066666666,338.172738334564,74.4172286987305,2,585450,5675440,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,119.164475988068,181.836990356445,9,587150,5673300,"Bow Valley",1,"1"
5,5,5,3,1,5,1413.12666666654,138.465976719274,182.328750610352,12,586800,5674258,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,484.275272480156,427.952911376953,2,587100,5672300,"Bow Valley",1,"1"
4,5,5,3,1,5,1524,,,2,603425,5659479,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,140.315966641996,66.0788879394531,12,589550,5670200,"Bow Valley",1,"1"
4,4,4,1,1,4,1432,584.006252680649,400.298034667969,1,579420,5678340,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,181.905590670469,11.8238592147827,9,578100,5679080,"Bow Valley",1,"1"
7,7,7,7,7,7,1402,487.469638062341,254.996368408203,9,587650,5671700,"Bow Valley",1,"1"
5,5,5,3,1,5,1404.14622222224,115.3625780016,0,5,583160,5675380,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,505.07360459856,377.163482666016,9,585850,5674100,"Bow Valley",1,"1"
4,5,4,3,1,4,1477.95288888916,91.6102146483408,0,2,574100,5678950,"Bow Valley",1,"1"
4,5,4,3,1,4,1494.34711111134,398.384585564871,166.124313354492,2,575050,5678900,"Bow Valley",1,"1"
4,6,5,1,1,5,1402,676.06828388317,489.293304443359,2,588500,5671000,"Bow Valley",1,"1"
5,6,6,1,1,6,1402,303.688054978842,457.404205322266,2,592400,5669050,"Bow Valley",1,"1"
5,4,3,3,3,5,1578.2066666671,,,3,591200,5664700,"Bow Valley",1,"1"
4,4,4,4,3,4,1543.33999999993,0,171.812042236328,2,592100,5665300,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,464.867866499668,370.017944335938,9,586490,5672950,"Bow Valley",1,"1"
5,4,5,4,3,5,1436.48666666704,102.586559533142,0,2,593900,5668100,"Bow Valley",1,"1"
5,4,4,4,1,5,1407.62000000012,68.7160453021703,0,2,596000,5668800,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,498.026078162872,525.399841308594,2,594900,5669000,"Bow Valley",1,"1"
5,6,6,1,1,6,1402,268.798883905621,0,2,593200,5669400,"Bow Valley",1,"1"
5,3,5,1,1,5,1421.76711111091,195.036854019579,203.199081420898,2,586600,5674600,"Bow Valley",1,"1"
6,3,4,1,1,5,1485.49955555526,68.7160453021703,108.325271606445,8,583042,5677183,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,426.564410828429,248.769729614258,2,584700,5675000,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,373.210079684386,371.161163330078,2,588900,5670600,"Bow Valley",1,"1"
6,3,6,1,3,6,1590.12800000036,1009.07377753786,751.403442382812,3,588600,5673050,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,185.720852496418,314.760681152344,10,587426,5672697,"Bow Valley",1,"1"
5,5,5,3,1,5,1403.94711111115,316.518954703627,86.006462097168,7,585500,5673800,"Bow Valley",1,"1"
4,6,5,1,1,5,1402,580.005572445972,401.172485351562,7,590200,5669100,"Bow Valley",1,"1"
4,6,5,1,1,5,1402,515.142179111768,443.041107177734,2,595300,5669200,"Bow Valley",1,"1"
4,4,4,1,1,5,1621.38666666617,587.413440466858,455.868927001953,3,583100,5677700,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,396.656577345835,12.2027101516724,2,577900,5678950,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,275.992952220022,36.9518814086914,2,577800,5679100,"Bow Valley",1,"1"
4,4,4,1,3,4,1463,17.4134404668584,0,8,569700,5683800,"Bow Valley",1,"1"
6,3,4,1,1,5,1441.36622222218,17.4134404668584,9.66965579986572,5,583700,5675900,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,396.656577345835,12.2027101516724,2,577900,5678950,"Bow Valley",1,"1"
5,5,4,4,3,5,1402,522.586559533142,410.255340576172,1,591400,5668800,"Bow Valley",1,"1"
5,4,5,3,3,5,1402,443.691663214953,208.88215637207,2,589800,5669100,"Bow Valley",1,"1"
5,3,5,1,1,5,1404.75333333321,43.51552217132,79.3007125854492,2,586600,5674400,"Bow Valley",1,"1"
6,3,6,1,3,6,1519.06666666629,540.00295318868,313.166564941406,12,588050,5673200,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,405.398094097209,227.636840820312,9,584700,5675050,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,708.11617129986,370.025360107422,2,586200,5673500,"Bow Valley",1,"1"
5,4,5,5,5,5,1658.47999999956,623.805482736854,540.090209960938,3,573300,5682800,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,443.691663214953,22.9213790893555,3,577800,5678850,"Bow Valley",1,"1"
6,1,6,5,1,6,1444.19333333308,69.6840333580039,494.197692871094,3,585200,5676300,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,197.003914267665,99.8838653564453,2,587800,5672050,"Bow Valley",1,"1"
7,7,7,7,7,7,1402,258.402827290373,196.975204467773,2,589150,5670450,"Bow Valley",1,"1"
7,7,7,7,7,7,1402,449.894335007433,252.370391845703,5,587700,5671800,"Bow Valley",1,"1"
6,3,6,1,3,6,1501.70044444411,528.501828385942,334.864532470703,12,587600,5673900,"Bow Valley",1,"1"
4,4,4,1,1,4,1430.53333333327,677.437854431751,459.92724609375,2,579200,5678200,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,312.586559533142,125.29956817627,5,577700,5679050,"Bow Valley",1,"1"
4,4,4,1,1,4,1433,316.518954703627,21.2361011505127,2,577760,5678700,"Bow Valley",1,"1"
6,3,4,1,1,5,1442,63.4065745841059,0,5,584050,5675970,"Bow Valley",1,"1"
4,4,4,4,3,4,1632.6399999995,470.315966641996,411.770690917969,3,574700,5682000,"Bow Valley",1,"1"
6,3,4,1,1,5,1507.6399999995,260.831644336785,78.6417617797852,3,584500,5676500,"Bow Valley",1,"1"
6,3,4,1,1,5,1527.97999999969,361.704818976132,162.924011230469,3,584550,5676600,"Bow Valley",1,"1"
5,5,5,3,1,5,1428.96622222199,221.602999385211,102.260635375977,2,588200,5672300,"Bow Valley",1,"1"
5,5,5,3,1,5,1402,292.503471388177,281.161163330078,10,589000,5670600,"Bow Valley",1,"1"
5,5,5,3,1,5,1427.06666666654,355.109339648499,230.85417175293,2,585750,5675250,"Bow Valley",1,"1"
5,5,5,3,1,5,1416.06666666654,231.011252854077,148.841735839844,2,585750,5675100,"Bow Valley",1,"1"
6,3,6,1,3,6,1464.84666666661,81.0249207095988,33.0528984069824,2,591750,5666800,"Bow Valley",1,"1"
5,5,4,4,3,5,1402,507.497844973507,340.081695556641,8,591350,5668700,"Bow Valley",1,"1"
5,5,4,4,3,5,1402,459.586227405603,423.5947265625,10,591700,5668800,"Bow Valley",1,"1"
4,4,4,1,1,4,1503.0737777777,47.1032418302626,30.0574684143066,2,562700,5691400,"Bow Valley",1,"1"
4,4,4,1,1,5,1656.18622222193,669.029388127282,441.58984375,2,582200,5677800,"Bow Valley",1,"1"
4,4,4,1,1,4,1478,151.3415898572,0,2,568150,5685150,"Bow Valley",1,"1"
3,5,4,1,3,4,1444.75333333321,8.52360412042671,4.22435474395752,2,574311,5681151,"Bow Valley",1,"1"
1,1,1,1,4,1,2315.73200000119,238.714873921067,966.305786132812,10,567274.220166097,5704066.29832247,"Red Deer",0,"0"
4,3,4,5,5,4,1901.446666666,348.858817838258,280.373291015625,10,599276.42561219,5715385.78292673,"Red Deer",0,"0"
3,3,3,5,6,3,2136.28044444505,1214.70584035337,962.792297363281,7,598837.312762946,5716216.24376801,"Red Deer",0,"0"
1,1,1,1,4,1,3042.40044444556,1257.12927381697,1211.57592773438,10,549239.804176743,5694329.04298135,"Red Deer",0,"0"
1,1,1,1,3,1,2283.45955555599,287.413440466858,0,10,553688.78893063,5689166.94485072,"Red Deer",0,"0"
,,,,,,2133.67377777725,944.076123593927,1883.04260253906,2,590585.303594238,5734436.38413229,"Red Deer",0,"0"
1,1,1,1,1,1,2624.65288888798,2298.57907569291,14660.537109375,10,570840.285705289,5730141.34984122,"Red Deer",0,"0"
,,,,,,2007.4213333339,1618.50614358563,1346.171875,2,600756.610991282,5719656.7810525,"Red Deer",0,"0"
3,3,5,5,5,4,2164.39288888836,466.897970616458,7542.5478515625,12,591074.357824348,5717465.00296597,"Red Deer",0,"0"
4,4,4,4,3,4,2221.13377777744,2053.71024692527,7307.63623046875,15,575598.744348604,5707576.52297735,"Red Deer",0,"0"
1,1,1,1,1,1,2503.98622222188,3264.85076019624,4978.34521484375,10,593063.66085244,5721151.49379343,"Red Deer",0,"0"
3,1,3,6,5,3,2615.4333333324,1123.19811237319,3151.740234375,10,555973.079683267,5725921.01335525,"Red Deer",0,"0"
1,1,1,1,4,1,2604.44666666803,1099.39342730593,3002.57153320312,10,571981.600636399,5710128.30764158,"Red Deer",0,"0"
1,1,1,1,1,1,2167.76044444555,2476.52202774062,3376.09594726562,10,590446.819887372,5725598.92757528,"Red Deer",0,"0"
5,3,6,1,5,6,1728.70711111091,50.4350808390555,16.0654335021973,2,599938.68836415,5715586.87965873,"Red Deer",0,"0"
4,4,4,4,3,4,2083.73333333315,822.817351178879,9152.7255859375,12,589478.692692863,5715329.34602334,"Red Deer",0,"0"
,,,,,,1942.52088888872,535.20431753828,3330.11694335938,1,607419.617157116,5713689.20745047,"Red Deer",0,"0"
3,4,5,5,4,4,2156.49288888872,1264.50038082013,6687.63916015625,2,588457.016509071,5722239.18853036,"Red Deer",0,"0"
1,1,1,1,1,1,2628.8999999998,2344.34236254139,2244.80590820312,10,555669.918052594,5719225.36240681,"Red Deer",0,"0"
1,1,1,1,4,1,2627.79422222118,2169.38513280094,8867.6806640625,10,587922.723181182,5714855.09144931,"Red Deer",0,"0"
1,1,1,1,1,1,2467.6528888884,1504.40473900233,9916.244140625,10,579705.536812898,5731544.72965147,"Red Deer",0,"0"
,,,,,,1929.43333333359,436.852532431052,1717.84899902344,2,602513.745536237,5727120.45425361,"Red Deer",0,"0"
4,4,4,3,3,4,2042.89333333351,2120.96320070433,8937.046875,2,575233.306612745,5717311.64429546,"Red Deer",0,"0"
,,,,,,2578.40044444573,1568.78739209709,6464.732421875,10,582155.400683341,5735703.12571092,"Red Deer",0,"0"
4,5,4,3,3,4,2103.42000000024,2094.69213679887,6837.25,3,574673.704598597,5714754.30806455,"Red Deer",0,"0"
1,1,1,1,4,1,2273.20533333396,1730.95500076945,11188.8291015625,10,568477.687235391,5727139.31543346,"Red Deer",0,"0"
1,1,1,1,4,1,2391.10711111203,5435.27250740862,5420.24853515625,10,562453.558150779,5726119.74824888,"Red Deer",0,"0"
4,5,4,3,1,4,1614,132.586559533142,420.549896240234,2,558837.085249108,5697849.93109595,"Red Deer",0,"0"
1,1,1,1,4,1,2784.25911111015,3968.47771283226,8885.4482421875,10,566642.748270999,5725731.30772037,"Red Deer",0,"0"
4,4,4,4,3,4,2110.12755555508,3200.315966642,7744.9169921875,3,569779.331779431,5718898.09356106,"Red Deer",0,"0"
1,1,1,1,4,1,2374.69377777833,6235.15074954107,6369.9794921875,10,563884.954742807,5725524.82477105,"Red Deer",0,"0"
,,,,,,2183.16044444362,1567.79243468965,2561.77319335938,7,588777.527199398,5736387.07679643,"Red Deer",0,"0"
,,,,,,1707.99377777832,218.475135921146,126.864875793457,2,602630.866852412,5730602.56110865,"Red Deer",0,"0"
,,,,,,1663.47333333327,268.597293031071,195.593063354492,1,590605.799294682,5731006.69338351,"Red Deer",0,"0"
4,5,4,3,1,4,1532.21999999994,549.684967545795,469.280639648438,2,564299.786165141,5690224.61821098,"Red Deer",0,"0"
4,5,4,3,1,4,1614,102.586559533142,375.402496337891,2,558765.061438791,5697871.74651556,"Red Deer",0,"0"
,,,,,,1517,329.706844462342,317.073791503906,12,609069.323317031,5724853.69578511,"Red Deer",0,"0"
3,4,5,5,4,4,2119.23377777763,778.420423734923,8030.30419921875,1,588794.372201533,5720837.1869968,"Red Deer",0,"0"
3,3,3,5,6,3,1871.83333333165,3008.3860222174,3702.27783203125,8,547356.881717001,5703947.64065502,"Red Deer",0,"0"
3,3,3,5,5,3,2361.58622222118,1248.14142172948,1160.83410644531,10,568901.841268016,5706690.99351857,"Red Deer",0,"0"
5,3,6,1,5,6,2013.94666666655,201.850106228637,6286.20751953125,8,592742.538547,5717001.4574993,"Red Deer",0,"0"
3,3,3,3,1,3,2327.11333333226,2455.31461314577,2249.65771484375,15,558938.341873355,5706179.35663231,"Red Deer",0,"0"
1,1,1,1,1,1,2100.44755555522,89.5034352571814,0,10,550042.70658872,5692987.10094121,"Red Deer",0,"0"
,,,,,,2581.4133333326,1059.14648537016,6990.2880859375,10,582080.042967459,5734829.5030814,"Red Deer",0,"0"
4,4,4,4,3,4,1936.72666666729,1376.21428818753,13691.453125,3,577041.540328679,5722676.3534068,"Red Deer",0,"0"
1,1,1,1,4,1,2478.87955555556,2371.66746011762,11926.341796875,10,577738.246398302,5732208.46307855,"Red Deer",0,"0"
1,1,1,1,1,1,3054.16755555477,2125.93898180148,8730.576171875,10,577447.727426652,5698385.17059676,"Red Deer",0,"0"
,,,,,,1746.87377777781,120.996046417577,1097.65319824219,2,606448.867176984,5721944.39067152,"Red Deer",0,"0"
,,,,,,1950.97999999902,727.763727062735,732.687133789062,0,547774.927073891,5700992.21350017,"Red Deer",0,"0"
1,1,1,1,4,1,2762,2267.81276025672,11487.4072265625,10,578168.823164505,5731778.90035763,"Red Deer",0,"0"
1,1,1,1,1,1,2616.62000000012,3995.02683451476,8870.21875,10,574879.498832314,5700074.72991411,"Red Deer",0,"0"
3,4,3,1,1,3,1841.63955555583,130.153522332459,0,3,554828.701586636,5695650.93938339,"Red Deer",0,"0"
4,3,4,5,5,4,1854.78533333295,2074.51863336899,2781.28857421875,2,590589.604363412,5726255.72779218,"Red Deer",0,"0"
1,1,1,1,1,1,2188.77999999955,2995.17640950551,3316.04565429688,10,594722.546678468,5720764.31779053,"Red Deer",0,"0"
1,1,1,1,4,1,2886.57111111195,2847.38757658773,2866.31103515625,10,561559.183740854,5722401.90188105,"Red Deer",0,"0"
,,,,,,2398.6537777772,1598.66645867424,2598.78540039062,10,592738.648635984,5734464.79465639,"Red Deer",0,"0"
1,3,3,5,5,3,2448.2062222225,1554.09786924986,4079.89868164062,10,585332.20088626,5704982.10003983,"Red Deer",0,"0"
4,3,3,5,6,4,1961.91422222194,4.06295541271485,2424.72509765625,8,570367.86882233,5712911.39643447,"Red Deer",0,"0"
1,1,1,1,4,1,2263.64044444504,1425.54942744328,1921.73376464844,16,559877.090073455,5722653.06504842,"Red Deer",0,"0"
1,4,3,3,5,3,2124.47244444406,539.733766582733,362.034515380859,2,556338.283372343,5686927.26072254,"Red Deer",0,"0"
