"deer_w2","moose_w2","elk_w2","sheep_w2","goat_w2","wolf_w2","Elevation2","DistFromHumanAccess2","DistFromHighHumanAccess2","pack","used"
5,5,4,4,3,5,1406.0933333334,168.301703667722,130.109140067038,"Bow Valley",0
6,3,4,1,1,5,1439.61288888897,147.236797975177,112.434428439661,"Bow Valley",0
3,4,3,3,1,3,1853.08711111104,2153.86252031212,1957.47636747272,"Bow Valley",0
4,5,4,1,4,4,1614.04044444455,1058.09510249421,1529.69541899689,"Bow Valley",0
4,4,4,1,1,4,1734.2471111114,355.109339648499,175.150759188767,"Bow Valley",0
4,5,4,3,1,4,1584.06622222193,1138.7524005577,954.555471335528,"Bow Valley",0
3,4,3,3,1,3,1822.10622222281,533.935556512456,347.214768176777,"Bow Valley",0
5,4,3,3,3,5,1566.0333333334,521.271248681142,412.012329896912,"Bow Valley",0
3,3,3,1,3,3,1921.4533333339,966.250272081022,1863.9847301603,"Bow Valley",0
1,1,1,1,3,1,2671.26755555471,1349.97626487231,1342.65468603547,"Bow Valley",0
4,5,4,3,1,4,1631.75377777807,1475.00611909192,1257.924996313,"Bow Valley",0
4,6,3,5,3,4,1821.76622222262,1114.37763253388,815.275477679836,"Bow Valley",0
3,3,3,5,6,3,2079.85200000068,,,"Bow Valley",0
1,1,1,1,4,1,2271.01999999861,,,"Bow Valley",0
4,5,4,3,1,4,1544.87333333346,35.858919147075,79.4451312919875,"Bow Valley",0
1,4,1,3,4,3,2118.65955555572,1982.46467848253,2139.92017099394,"Bow Valley",0
1,1,1,1,4,1,2733.2466666656,995.087422279722,908.277487064987,"Bow Valley",0
4,3,4,5,5,4,1750.57955555422,173.081659464368,255.342130666421,"Bow Valley",0
4,3,3,3,1,4,1967.42711111097,72.3555102414658,16.4438019945519,"Bow Valley",0
4,4,4,4,3,4,1476.16666666623,164.656201263081,130.628867263787,"Bow Valley",0
4,4,3,1,1,4,1772.40666666673,764.267071887819,794.088729123044,"Bow Valley",0
1,4,3,3,5,3,2151.13999999963,204.218717073202,58.0240886008999,"Bow Valley",0
4,4,4,1,1,5,1970.7599999995,2397.73877432364,2321.8471335653,"Bow Valley",0
3,4,3,4,3,3,2347.42755555465,317.843207798364,1225.81541439238,"Bow Valley",0
3,4,3,3,1,3,1985.56666666667,137.413440466858,0,"Bow Valley",0
1,4,1,3,4,3,1849.02666666644,1528.11446357063,1303.67672584598,"Bow Valley",0
5,5,5,3,1,5,1432.13333333308,328.910335755186,122.544630618169,"Bow Valley",0
4,4,4,4,3,4,1702.94044444393,176.815760627813,268.516841174157,"Bow Valley",0
3,3,3,5,6,3,2329.52666666554,2153.95386655089,2114.93772826903,"Bow Valley",0
4,5,4,3,1,4,1560.74000000037,559.560231417078,373.174797295498,"Bow Valley",0
4,4,4,4,3,4,1604.58000000018,99.6840333580039,27.0732123729831,"Bow Valley",0
4,3,3,5,6,4,2306.41333333276,2925.65950088856,2727.58045792093,"Bow Valley",0
3,5,4,1,3,4,1677,93.4868145300254,88.7642062776771,"Bow Valley",0
4,6,3,5,3,4,1876.65333333301,191.05947682838,1632.022715296,"Bow Valley",0
4,4,4,4,3,4,1680.64711111117,23.8047225996683,1101.85995776141,"Bow Valley",0
1,1,1,1,4,1,2721.88711111158,2109.85614910496,2006.73253737113,"Bow Valley",0
1,1,1,1,4,1,2544.2795555544,2862.40349840735,2508.1008683914,"Bow Valley",0
5,4,3,3,3,5,1710.02000000057,914.350491199159,909.077584782008,"Bow Valley",0
1,1,1,1,4,1,2537.3924444451,,,"Bow Valley",0
1,1,3,4,6,3,2237.25377777676,1720.94126085386,3108.29925569815,"Bow Valley",0
3,3,3,5,6,3,1980.90622222267,,,"Bow Valley",0
1,4,3,3,5,3,1903.41333333395,458.344265899559,410.565188594423,"Bow Valley",0
4,3,4,5,5,4,1882.67333333239,1182.95721841514,921.818863238575,"Bow Valley",0
3,4,4,3,4,4,1873.2466666673,,,"Bow Valley",0
4,3,4,5,5,4,1975.06666666587,928.188366061136,1053.90162598897,"Bow Valley",0
4,5,4,3,1,4,1703.71288888866,1107.52063483173,1087.81982946383,"Bow Valley",0
4,6,4,3,1,4,2218.67288888922,73.3800079050007,777.455294603613,"Bow Valley",0
3,1,3,6,5,3,2481.41377777814,2889.48721275423,2704.51914227199,"Bow Valley",0
4,3,4,5,5,4,2120.18622222167,1945.85392745693,2096.83235221643,"Bow Valley",0
6,3,6,1,3,6,1486.6066666661,597.150602323423,412.40619714873,"Bow Valley",0
4,5,4,3,1,4,1561.56000000013,937.350944861906,1052.92384844236,"Bow Valley",0
1,1,1,5,5,3,2489.0933333334,3149.89570496865,3165.13296190148,"Bow Valley",0
1,1,1,1,4,1,2368.00044444512,1564.38780021449,1460.93035136017,"Bow Valley",0
4,5,4,3,1,4,1583.0195555557,871.930440897464,603.800568637093,"Bow Valley",0
3,3,3,1,1,3,2122.58666666698,1464.72681621818,1415.61985323728,"Bow Valley",0
4,3,3,5,6,4,2280.18666666705,839.162526296065,754.082996553157,"Bow Valley",0
5,3,6,1,5,6,1901.27377777783,787.277175750514,699.950987753938,"Bow Valley",0
1,1,1,1,4,1,2636.95333333258,1010.70746648532,811.867039177995,"Bow Valley",0
3,3,3,1,3,3,1818.15377777826,1273.36536373172,2011.64958231093,"Bow Valley",0
4,6,3,5,3,4,1778.68622222273,1905.8004070223,2278.40029470664,"Bow Valley",0
5,5,5,3,1,5,1432.13333333308,342.668388754224,125.442343811845,"Bow Valley",0
3,3,3,5,6,3,2143.04088888967,174.427331041994,72.7997658976819,"Bow Valley",0
4,3,3,5,6,4,2309.85999999918,543.628168257502,393.039250641919,"Bow Valley",0
4,4,4,4,3,4,2127.98622222205,605.117063697907,3354.42060838752,"Bow Valley",0
4,4,4,3,1,4,1477.72622222268,154.668746314209,0,"Bow Valley",0
5,4,5,5,5,5,1959.81999999949,1234.65241354014,1085.61900803795,"Bow Valley",0
4,4,4,4,3,4,1727.15999999968,88.14701541725,14.2430372407619,"Bow Valley",0
3,4,3,3,1,3,1737.77288888891,235.116044736099,106.793098201539,"Bow Valley",0
4,5,4,3,1,4,1553.59333333327,1105.7153732495,1048.21191625235,"Bow Valley",0
1,1,1,1,4,1,2418.16755555451,1879.35864043991,1874.93772826903,"Bow Valley",0
4,4,4,4,3,4,1823.17377777738,1309.84423996453,1296.13304188663,"Bow Valley",0
4,4,4,1,3,4,1542.8266666663,1284.50018368316,1173.12267134261,"Bow Valley",0
5,5,5,3,1,5,1402,469.605085924293,391.449598516598,"Bow Valley",0
5,4,3,3,3,5,1719.01333333402,915.466429057027,791.112064523278,"Bow Valley",0
4,3,3,5,6,4,2300.40622222161,2439.15286871448,2233.18571776369,"Bow Valley",0
1,1,1,1,4,1,2665.23333333184,1655.98607231485,1533.68155523274,"Bow Valley",0
4,4,4,1,3,4,1486.62666666667,124.696497630341,0,"Bow Valley",0
5,4,3,3,3,5,1848.57377777808,649.691140291737,590.621222727631,"Bow Valley",0
7,7,7,7,7,7,1402,81.0249207095988,0,"Bow Valley",0
4,4,4,4,3,4,1919.56044444566,316.518954703627,278.299400803203,"Bow Valley",0
1,4,3,3,5,3,2178.12711111047,1116.63811850731,1100.57937645606,"Bow Valley",0
6,3,6,1,3,6,1622.89333333258,786.662654497996,572.280558776569,"Bow Valley",0
1,1,1,1,4,1,2239.62622222392,2271.3016806364,2122.47769455481,"Bow Valley",0
3,1,3,5,4,3,2288.74711111153,2261.72646154816,2243.10009114985,"Bow Valley",0
4,4,4,1,1,4,1445.31333333333,647.413958434152,474.39658245562,"Bow Valley",0
4,6,5,1,1,5,1402,503.58207733407,316.845455223963,"Bow Valley",0
1,1,1,1,4,1,2258.67333333502,1181.61493764559,1025.52861324568,"Bow Valley",0
3,4,4,3,4,4,2004.6995555554,748.836041994817,656.000552230635,"Bow Valley",0
3,3,3,1,1,3,2143.18000000025,1763.08204277928,1715.52463641332,"Bow Valley",0
1,1,1,1,4,1,2714.64666666833,3602.95730586892,3429.41903403968,"Bow Valley",0
4,5,4,1,4,4,1633.64622222237,1408.19478924188,1238.92082073863,"Bow Valley",0
3,4,3,3,1,3,1746.50622222274,195.924769056082,158.328377190091,"Bow Valley",0
4,6,3,5,3,4,2064.54533333203,1509.44812800431,1357.65712054446,"Bow Valley",0
4,5,4,3,1,4,1736.21333333339,1279.7600180445,1203.00402771545,"Bow Valley",0
4,3,4,5,5,4,1476.05333333371,208.868614231867,285.273943792826,"Bow Valley",0
1,1,1,1,4,1,2602.35244444371,2932.16257431074,4004.04875417401,"Bow Valley",0
3,5,4,1,3,4,1445.46666666673,40.5056344341433,0,"Bow Valley",0
1,4,1,3,4,3,2188.13600000031,614.757303682038,498.728852866147,"Bow Valley",0
4,5,4,3,1,4,1518.22711111109,270.036035849259,321.690910593197,"Bow Valley",0
5,4,5,5,5,5,1851.82666666604,1383.26459143082,1576.11378992343,"Bow Valley",0
4,5,3,1,1,4,1758.28000000019,1674.28139387613,1616.73811119505,"Bow Valley",0
4,4,4,4,3,4,1582.91955555602,660.85323992203,535.567285989184,"Bow Valley",0
3,4,3,3,4,3,2208.80000000037,2350.85093359314,2197.4378162033,"Bow Valley",0
5,1,3,4,4,4,2184.20622222317,909.624979333113,764.937728269026,"Bow Valley",0
3,4,3,3,1,3,1803.64044444462,260.383832249143,235.419771506071,"Bow Valley",0
6,3,4,1,1,5,1433,214.67796504311,163.029619195171,"Bow Valley",0
3,3,3,1,1,3,2068.18666666679,642.435640247339,1631.99800539406,"Bow Valley",0
1,1,1,1,4,1,2324.53244444431,1611.37204679729,1540.79421116601,"Bow Valley",0
6,4,6,6,1,6,1450.75377777714,137.413440466858,350.051653004251,"Bow Valley",0
4,6,5,1,1,5,1402,282.586559533142,429.595237129643,"Bow Valley",0
1,1,1,1,4,1,2816.34666666834,2203.21162741095,2130.52896314671,"Bow Valley",0
4,4,4,4,3,4,1976.73333333409,446.387990758116,394.720335916315,"Bow Valley",0
4,4,4,4,3,4,1961.47333333369,3129.09087657536,3261.2569621655,"Bow Valley",0
4,4,4,4,3,4,1509.85288888922,140.315966641996,5.1236754480755,"Bow Valley",0
3,3,3,3,1,3,2289.01377777795,2013.59288767182,1841.31783111913,"Bow Valley",0
1,4,1,3,4,3,2557.28044444403,1391.06528734901,1267.72373559243,"Bow Valley",0
3,3,3,5,6,3,2147.15466666747,3072.51310852633,3007.9955384895,"Bow Valley",0
4,4,3,1,1,4,1859.07333333309,1071.49934041367,808.064377340203,"Bow Valley",0
3,4,3,3,1,3,1701.95377777837,224.382125146749,104.2247752745,"Bow Valley",0
1,1,1,1,4,1,2532.14799999984,1534.81863244748,2730.38400197572,"Bow Valley",0
1,1,1,1,4,1,2792.35422222368,1607.69216684855,1488.24886660901,"Bow Valley",0
4,5,4,3,1,4,1534.34088888873,72.3555102414658,595.365530105242,"Bow Valley",0
4,5,4,3,1,4,1514.53333333327,775.072916472488,691.971614048441,"Bow Valley",0
5,3,6,1,5,6,1809.08666666618,93.4868145300254,5.12829731516525,"Bow Valley",0
1,4,1,3,4,3,1968.9408888888,2231.31431621769,1911.94093232055,"Bow Valley",0
3,1,3,6,5,3,2414.26622222249,1987.34610686747,1817.27610454033,"Bow Valley",0
3,3,3,5,6,3,1719.74666666599,431.132438149441,245.621816561039,"Bow Valley",0
1,1,1,1,3,1,2277.31333333427,898.97971742698,952.679995621225,"Bow Valley",0
4,5,4,1,4,4,2055.89377777745,1659.84141199095,1624.67839822301,"Bow Valley",0
5,5,4,4,3,5,1410.17955555564,45.8955463487712,60.6889795449909,"Bow Valley",0
4,4,4,4,3,4,1804.09999999969,1503.25468979561,1438.03771400249,"Bow Valley",0
4,3,3,5,6,4,2424.36044444552,566.356920928835,370.678365770475,"Bow Valley",0
3,3,3,5,6,3,2166.27955555465,557.812109873093,414.650777237118,"Bow Valley",0
3,3,3,5,6,3,2328.93955555463,1299.82929562411,2407.55567976232,"Bow Valley",0
4,3,4,5,5,4,1909.92711111017,983.719449195815,890.051653004251,"Bow Valley",0
1,1,1,1,4,1,2444.11377777578,366.383891158904,361.228890347941,"Bow Valley",0
5,1,3,4,4,4,2186.89288888916,1934.13745631071,1804.47587841683,"Bow Valley",0
4,5,4,1,4,4,1934.85288888922,2314.34299779225,2277.14056525529,"Bow Valley",0
4,4,4,4,3,4,1679.61333333265,703.019246698189,606.820739948801,"Bow Valley",0
4,4,4,1,1,4,1465.53333333327,130.153522332459,0,"Bow Valley",0
3,3,3,1,3,3,1697.98666666717,889.742487151733,828.517689036444,"Bow Valley",0
1,1,1,1,4,1,2509.91333333264,2742.2165413998,3998.96860862023,"Bow Valley",0
4,4,4,1,1,4,1436.31333333333,465.862494154367,253.689074344644,"Bow Valley",0
4,4,4,4,3,4,1677.03955555601,192.586559533142,314.739083286551,"Bow Valley",0
5,5,5,3,1,5,1495.43288888847,926.929396620138,719.202803870098,"Bow Valley",0
4,5,4,1,4,4,2013.57333333389,2639.05306735539,2615.89846601529,"Bow Valley",0
1,1,1,1,3,1,2389.46666666596,1930.5753376131,1965.33668646822,"Bow Valley",0
4,3,3,5,6,4,2370.73422222263,740.315966641996,639.438301148451,"Bow Valley",0
3,4,3,3,1,3,1833.88711111141,292.503471388177,236.570804673014,"Bow Valley",0
1,4,3,3,5,3,2146.15288888879,192.290556623759,0,"Bow Valley",0
1,1,1,1,4,1,2570.33333333246,1473.89344750265,1280.66882962285,"Bow Valley",0
4,6,3,5,3,4,1903.57911111045,2247.84364603539,2556.22424501088,"Bow Valley",0
6,4,6,6,1,6,1511.47999999956,580.127555957047,593.976063252667,"Bow Valley",0
5,3,4,5,5,5,2232.35155555527,1299.55290221747,1190.91291901487,"Bow Valley",0
4,5,4,3,1,4,1509.19333333308,124.696497630341,21.562983767631,"Bow Valley",0
4,6,5,1,1,5,1402,50.4350808390555,45.5983826038125,"Bow Valley",0
4,5,4,3,3,4,1884.90666666728,1006.00334959155,754.452557800467,"Bow Valley",0
3,4,4,3,4,4,1726.82755555484,1645.49975387252,1347.51419989795,"Bow Valley",0
1,1,1,1,4,1,2636.47199999945,,,"Bow Valley",0
5,3,5,1,1,5,1421.06,192.071477709427,13.1665720619494,"Bow Valley",0
4,4,3,1,1,4,1623.38622222249,992.072885991769,928.30265459329,"Bow Valley",0
3,3,3,5,6,3,2189.0537777779,3360.86707667716,3104.14526586894,"Bow Valley",0
4,5,3,1,1,4,1713.15333333365,1833.09991054844,1548.39612802211,"Bow Valley",0
4,4,4,4,3,4,2194.14044444424,1733.21560166808,1590.53755708764,"Bow Valley",0
5,5,5,3,1,5,1402,415.305960611876,219.222205000575,"Bow Valley",0
4,3,3,3,1,4,2080.44666666709,581.129870118967,588.620339397114,"Bow Valley",0
3,3,3,5,6,3,2265.20622221986,965.799423142832,984.554309119632,"Bow Valley",0
4,4,4,4,3,4,1675.83333333258,1885.01856555283,1800.8942764907,"Bow Valley",0
4,5,4,3,1,4,1575.82666666697,521.391627570628,569.231124416949,"Bow Valley",0
4,5,4,3,1,4,1496.85955555576,348.691318336049,328.771604268241,"Bow Valley",0
3,4,3,3,1,3,1741.45955555558,265.918102784916,149.218550490044,"Bow Valley",0
1,1,1,1,4,1,2170.61866666698,1925.86055728113,1885.02884935552,"Bow Valley",0
3,3,3,1,1,3,2054.17955555564,377.991956837269,1394.28416930418,"Bow Valley",0
4,4,4,1,1,5,1424.24666666679,71.889466590954,0,"Bow Valley",0
1,4,1,3,4,3,2030.9404444441,652.305067742171,617.099259934293,"Bow Valley",0
4,6,3,1,1,5,2229.34666666673,346.478582347698,1247.75021442695,"Bow Valley",0
4,4,4,4,3,4,2097.07199999994,88.14701541725,130.911025556861,"Bow Valley",0
1,1,1,1,4,1,2710.57955555692,3589.31720873313,3488.13595593894,"Bow Valley",0
4,4,4,3,1,4,1499.8604444443,526.939371091312,481.345158803827,"Bow Valley",0
3,4,3,3,1,3,1715.2066666671,109.228560773834,87.3107380994702,"Bow Valley",0
4,5,3,1,1,4,1694.2062222225,1720.3910777778,1564.78164034221,"Bow Valley",0
4,3,4,5,5,4,1817.14044444382,1693.60085046532,2192.51180852148,"Bow Valley",0
1,4,1,3,4,3,1947.26711111197,1115.87208188488,1090.30739450925,"Bow Valley",0
3,5,4,1,3,4,1433,167.943363776577,0,"Bow Valley",0
4,5,4,3,1,4,1555.43999999987,603.228732601118,792.10172274477,"Bow Valley",0
4,5,4,1,4,4,1813.97999999969,49.4832660077138,89.5009434812833,"Bow Valley",0
3,3,3,5,6,3,2322.87288889046,2437.51474346084,2177.9611998118,"Bow Valley",0
4,3,4,5,5,4,2084.14666666566,168.28096696933,55.9336836831644,"Bow Valley",0
3,4,4,3,4,4,2044.30044444401,1639.44207023609,1550.05165300425,"Bow Valley",0
3,5,4,1,3,4,1749.41333333302,80.6350412979509,3.57683339537577,"Bow Valley",0
3,3,3,5,6,3,2287.18888888755,2404.7408435245,2921.19755416063,"Bow Valley",0
4,4,4,1,1,4,1438,397.109460792707,322.855565180145,"Bow Valley",0
1,4,1,3,4,3,2084.55377777938,1362.69316558836,1614.15750183403,"Bow Valley",0
4,5,3,1,1,4,1790.21333333365,1571.01568089576,1864.41805592357,"Bow Valley",0
4,4,4,1,1,4,1461,47.1032418302626,31.9916114977803,"Bow Valley",0
4,4,3,1,1,4,1738.48044444443,0,0.934640591682125,"Bow Valley",0
5,1,3,4,4,4,2099.52000000044,1635.00021753198,1494.7179871325,"Bow Valley",0
1,4,1,3,4,3,1967.58000000111,,,"Bow Valley",0
4,5,4,3,3,4,1680.08044444424,17.4134404668584,10.4730533911641,"Bow Valley",0
3,3,3,5,6,3,1861.660444444,230.315966641996,81.5521770966635,"Bow Valley",0
1,4,1,3,4,3,2228.29244444313,659.248267985768,515.053691956316,"Bow Valley",0
4,4,4,3,1,4,1713.77466666667,,,"Bow Valley",0
5,4,3,3,3,5,1578.50044444474,1090.84350703924,1148.24439861421,"Bow Valley",0
3,5,4,1,3,4,1739.21999999994,43.4081606092809,7.76733725125379,"Bow Valley",0
5,5,5,3,1,5,1402,314.676330729524,102.462135323884,"Bow Valley",0
1,1,1,1,4,1,2501.6471111121,1895.40397710058,1817.8958633643,"Bow Valley",0
3,4,3,3,1,3,1831.63333333347,317.347309893861,286.120900137193,"Bow Valley",0
4,3,3,5,6,4,2212.53200000012,1969.14518670067,1753.8166218651,"Bow Valley",0
4,6,5,1,1,5,1401.53333333327,119.4938313692,56.1605448991854,"Bow Valley",0
4,5,4,1,4,4,1542.56000000013,198.956932912258,339.597204642493,"Bow Valley",0
4,5,3,1,1,4,1853.7933333329,844.002966229226,697.284094311932,"Bow Valley",0
4,5,5,3,1,5,1757.15288888853,99.2246098261031,81.2653338303789,"Bow Valley",0
3,3,3,5,6,3,2345.3137777754,3391.31940376328,3309.68613654744,"Bow Valley",0
5,4,3,3,3,5,1923.62622222232,803.737409824507,713.308209507871,"Bow Valley",0
4,4,4,1,1,5,1828.89955555519,1072.78918268705,2177.68801372934,"Bow Valley",0
3,1,3,5,4,3,2244.40577777793,2342.37135607493,2291.1258724199,"Bow Valley",0
1,4,1,3,4,3,1974.26622222275,787.092400844643,621.666181219827,"Bow Valley",0
4,5,5,4,1,5,1523.46666666673,889.122665760398,827.091626958654,"Bow Valley",0
3,4,4,3,4,4,1706.14533333277,1051.39520377234,938.961249981427,"Bow Valley",0
4,4,4,1,1,5,1665.15333333339,1124.9217999971,838.021303470414,"Bow Valley",0
3,4,3,3,1,3,1741.15288888946,338.712298678577,269.076935043558,"Bow Valley",0
1,4,1,3,4,3,2240.67999999945,1374.89094503998,1172.72176382119,"Bow Valley",0
5,1,3,4,4,4,2184.67377777777,1199.9611287225,1093.18587456781,"Bow Valley",0
1,1,1,5,5,3,2456.63333333321,3039.73825306633,2811.31714283719,"Bow Valley",0
5,4,3,3,3,5,2095.24044444325,2570.13348114689,2383.54684925072,"Bow Valley",0
4,4,4,3,1,4,1508.15999999994,47.1032418302626,39.027318709066,"Bow Valley",0
4,4,4,1,3,4,1503.30711111072,69.4012387859752,0,"Bow Valley",0
4,5,4,3,1,4,1566.06666666654,69.4012387859752,1040.44914641511,"Bow Valley",0
4,3,4,5,5,4,1863.10755555519,1270.82346096975,1283.38085677846,"Bow Valley",0
4,5,4,1,4,4,1641.49333333358,978.81946894541,1517.17161833204,"Bow Valley",0
1,1,1,5,5,3,2492.1266666668,3079.43015657325,2884.25761237487,"Bow Valley",0
4,3,3,3,1,4,1973.04666666716,170.315966641996,133.556198005448,"Bow Valley",0
4,4,4,4,3,4,1483.32000000055,94.8352444462429,128.455319397412,"Bow Valley",0
5,4,3,3,3,5,1710.93288888978,,,"Bow Valley",0
4,4,4,4,3,4,1650.59244444405,1555.03259352433,1363.57957131665,"Bow Valley",0
1,1,1,1,4,1,2640.65377777694,1076.68818172323,884.858094938231,"Bow Valley",0
1,1,1,1,1,1,2248.26088888935,912.586559533142,787.096960156821,"Bow Valley",0
1,1,1,1,4,1,2560.41288888976,752.366782845724,683.582592957408,"Bow Valley",0
5,1,4,6,5,5,1652.77288888772,580.005572445972,572.810041321421,"Bow Valley",0
4,4,4,4,3,4,1750.93288888834,188.433023290872,260.941729545861,"Bow Valley",0
4,4,4,4,3,4,1591.13999999963,71.1241402666747,-1.26069540987222,"Bow Valley",0
1,1,1,1,4,1,2595.75288889072,1760.6738211355,2321.30358910812,"Bow Valley",0
5,4,5,5,5,5,1628.47999999956,504.391376675389,256.443801994552,"Bow Valley",0
3,3,3,3,1,3,2151.80755555571,1451.56242337,1328.80958388964,"Bow Valley",0
1,1,1,1,4,1,2607.0199999998,2202.11320212791,2100.50078975203,"Bow Valley",0
4,4,4,4,3,4,1572.0404444443,,,"Bow Valley",0
4,5,4,3,1,4,1562.98044444455,975.108317905044,1027.23112739274,"Bow Valley",0
1,4,1,3,4,3,1846.85244444528,612.849873087998,427.27780125521,"Bow Valley",0
4,5,4,1,4,4,1882.90000000031,1345.9041808873,1698.77392842509,"Bow Valley",0
3,4,3,3,1,3,1828.63377777808,310.110054698684,197.021489429553,"Bow Valley",0
4,5,4,3,1,4,1463.63377777782,233.612856153105,208.11799222847,"Bow Valley",0
3,3,3,1,1,3,2019.83333333377,352.342970132926,1004.28416930418,"Bow Valley",0
4,5,4,3,1,4,1620.09999999969,234.676813572098,182.170710658768,"Bow Valley",0
3,4,3,3,1,3,1781.80755555613,441.914637265396,347.267066691222,"Bow Valley",0
3,3,3,4,4,3,2221.84666666661,27.9095144816908,21.595843134548,"Bow Valley",0
3,1,3,5,4,3,2283.40044444479,2163.5807640884,2134.18250396374,"Bow Valley",0
3,3,3,5,6,3,2217.3368888881,663.236100104616,606.059958673665,"Bow Valley",0
4,5,4,1,4,4,1820.48666666704,861.095844521206,1390.24187851256,"Bow Valley",0
1,4,1,3,4,3,2124.75200000032,1819.02732439409,1719.22695280403,"Bow Valley",0
3,4,4,3,4,4,1789.48711111165,481.788129635398,315.091331569286,"Bow Valley",0
3,1,3,5,4,3,2242.26666666685,2014.26656755328,1950.61986366703,"Bow Valley",0
4,4,4,4,3,4,1620.08622222199,285.374368070364,581.104670889528,"Bow Valley",0
4,4,4,3,1,4,1466.35333333302,238.264144733191,145.942405416175,"Bow Valley",0
4,4,4,3,1,4,1551.74622222273,981.726801834485,925.494010973897,"Bow Valley",0
4,5,4,3,1,4,1672.18666666654,523.674831498063,1921.89220639317,"Bow Valley",0
4,4,4,4,3,4,1994.17999999932,218.134909904978,2715.79832567904,"Bow Valley",0
1,4,1,3,4,3,2284.95288888865,2079.77275635949,1898.32416268743,"Bow Valley",0
4,4,4,3,1,4,1585.34622222254,1009.43079500934,879.539893483025,"Bow Valley",0
4,4,4,4,3,4,1771.68622222273,678.404900674678,530.354100354432,"Bow Valley",0
4,5,4,3,3,4,1458.10000000087,222.586559533142,175.612177116572,"Bow Valley",0
1,1,1,1,1,1,2741.40622222254,3259.58919257916,3114.36695650825,"Bow Valley",0
4,4,4,4,3,4,2145.85911111064,2983.56100475363,2835.13108514409,"Bow Valley",0
4,3,4,5,5,4,2201.07244444285,237.606804528251,85.9336836831644,"Bow Valley",0
4,5,4,1,4,4,1975.08666666685,2073.17931086576,2032.32611526214,"Bow Valley",0
6,4,6,1,3,6,1407.21999999994,5.6210779452891,14.269016606651,"Bow Valley",0
5,3,6,1,5,6,1919.16044444413,559.893417060152,516.686969418259,"Bow Valley",0
4,4,3,1,1,4,1621.71333333352,763.747210504587,1422.54184933724,"Bow Valley",0
6,5,5,4,1,6,1463.69333333414,110.871618401917,0,"Bow Valley",0
3,3,3,1,1,3,2120.60666666636,43.51552217132,0,"Bow Valley",0
4,4,4,4,3,4,1944.05999999907,314.92611366055,357.837360140239,"Bow Valley",0
5,4,3,3,3,5,1506.12000000025,469.229054982724,366.913717977961,"Bow Valley",0
4,4,4,4,3,4,1507.66000000007,118.801845052099,15.4860337580321,"Bow Valley",0
4,4,3,1,1,4,1763.58666666698,525.859680721005,382.217482303956,"Bow Valley",0
4,5,4,1,4,4,1502.78000000006,491.558969498616,413.917026011077,"Bow Valley",0
1,1,1,1,4,1,2496.31377777752,1808.64664029249,1637.79449431285,"Bow Valley",0
4,4,4,1,1,4,1452,409.623444557401,390.51762634814,"Bow Valley",0
4,3,4,5,5,4,1951.94088888803,1353.05954144307,1303.03308412379,"Bow Valley",0
4,5,4,3,1,4,1493.8728888886,37.3040091805528,112.806436170134,"Bow Valley",0
5,4,3,3,3,5,1494.83911111178,181.905590670469,16.5663978596155,"Bow Valley",0
4,4,4,1,1,4,1423.21999999994,570.361590510259,394.354683673136,"Bow Valley",0
5,4,3,3,3,5,1795.03377777826,405.246886408806,338.40535738011,"Bow Valley",0
4,5,4,1,4,4,1543.40666666673,289.771251598779,636.589541748604,"Bow Valley",0
5,5,5,3,1,5,1432,426.564410828429,283.537991413406,"Bow Valley",0
1,1,1,1,1,1,2622.26044444475,3019.56677958191,2839.86262688671,"Bow Valley",0
4,4,4,4,3,4,1892.64711111065,631.120636465707,648.763760605571,"Bow Valley",0
4,4,4,1,1,5,2002.25955555569,338.946185305256,344.773749340442,"Bow Valley",0
4,5,4,1,4,4,1517.32622222249,300.575764416206,607.528567434489,"Bow Valley",0
3,3,3,5,6,3,2197.20222222318,,,"Bow Valley",0
4,5,4,3,1,4,1632.97333333315,259.840962464441,1735.85721767234,"Bow Valley",0
4,4,4,1,1,5,1732.20666666685,292.500174276659,143.781501992294,"Bow Valley",0
1,1,1,1,4,1,2893.36222222193,2507.93308991206,2476.14244701376,"Bow Valley",0
1,4,1,3,4,3,2142.30044444536,1147.27075244902,966.466921036032,"Bow Valley",0
5,4,3,3,3,5,1622.06755555601,83.87053050893,196.608755578348,"Bow Valley",0
4,3,4,5,5,4,1908.57155555562,1090.81553565867,1006.89687377849,"Bow Valley",0
4,6,3,5,3,4,2098.20044444398,1737.69477861546,1563.24579181636,"Bow Valley",0
4,5,4,3,1,4,1639.72000000007,1159.56833264449,1083.67620037853,"Bow Valley",0
4,4,4,4,3,4,1940.16044444548,318.628305854432,272.719463945247,"Bow Valley",0
3,4,3,4,3,3,2084.04000000036,3168.8481057305,3027.72918869092,"Bow Valley",0
4,3,4,5,5,4,1986.18755555466,968.841169977612,819.047900045454,"Bow Valley",0
4,5,3,1,1,4,1688.06000000025,1593.11739297467,1449.22615382491,"Bow Valley",0
7,7,7,7,7,7,1402,226.601637245018,115.335482791266,"Bow Valley",0
4,3,3,3,1,4,2018.58044444437,110.315966641996,136.074094200595,"Bow Valley",0
1,1,1,1,4,1,2491.63422222192,2882.98009959978,2626.66294317324,"Bow Valley",0
3,3,3,5,6,3,2148.2133333339,1265.86149515091,1127.22906209231,"Bow Valley",0
5,5,5,3,1,5,1401,19.8905687136943,0,"Bow Valley",0
5,4,3,3,3,5,1800.28666666715,895.794004931373,755.488061617414,"Bow Valley",0
